sample-id,absolute-filepath,direction
30862,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30862_2.fastq.gz,reverse
30865,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30865_1.fastq.gz,forward
30865,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30865_2.fastq.gz,reverse
30866,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30866_1.fastq.gz,forward
30866,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30866_2.fastq.gz,reverse
30869,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30869_1.fastq.gz,forward
30869,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30869_2.fastq.gz,reverse
30876,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30876_1.fastq.gz,forward
30876,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30876_2.fastq.gz,reverse
30881,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30881_1.fastq.gz,forward
30881,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30881_2.fastq.gz,reverse
30882,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30882_1.fastq.gz,forward
30882,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30882_2.fastq.gz,reverse
30884,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30884_1.fastq.gz,forward
30884,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30884_2.fastq.gz,reverse
30891,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30891_1.fastq.gz,forward
30891,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30891_2.fastq.gz,reverse
30904,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30904_1.fastq.gz,forward
30904,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30904_2.fastq.gz,reverse
30940,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30940_1.fastq.gz,forward
30940,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30940_2.fastq.gz,reverse
30971,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30971_1.fastq.gz,forward
30971,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30971_2.fastq.gz,reverse
30981,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30981_1.fastq.gz,forward
30981,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30981_2.fastq.gz,reverse
30994,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30994_1.fastq.gz,forward
30994,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30994_2.fastq.gz,reverse
30998,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30998_1.fastq.gz,forward
30998,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30998_2.fastq.gz,reverse
3100876,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/3100876_1.fastq.gz,forward
3100876,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/3100876_2.fastq.gz,reverse
3100877,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/3100877_1.fastq.gz,forward
3100877,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/3100877_2.fastq.gz,reverse
3100879,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/3100879_1.fastq.gz,forward
3100879,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/3100879_2.fastq.gz,reverse
7200876,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/7200876_1.fastq.gz,forward
7200876,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/7200876_2.fastq.gz,reverse
7200879,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/7200879_1.fastq.gz,forward
7200879,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/7200879_2.fastq.gz,reverse
